window_id,subject,window_index,nominal_start_s,nominal_end_s,real_start_s,real_end_s,activity_label,sync_devices,devices_present,ecg_lead,ecg_path,acc_chest_path,ppg_wrist_path,chest_motion_mg,chest_motion_std_mg,is_zero_padded,ecg_pad_fraction,acc_chest_pad_fraction,ppg_wrist_pad_fraction
F408_w0140,F408,140,1564.0,1574.0,1564.0,1574.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0140.npy,acc_chest/F408_w0140.npy,ppg_wrist/F408_w0140.npy,1.668,3.612,False,0.0,0.0,0.0
F408_w0141,F408,141,1574.0,1584.0,1574.0,1584.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0141.npy,acc_chest/F408_w0141.npy,ppg_wrist/F408_w0141.npy,1.762,3.58,False,0.0,0.0,0.0
F408_w0142,F408,142,1584.0,1594.0,1584.0,1594.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0142.npy,acc_chest/F408_w0142.npy,ppg_wrist/F408_w0142.npy,1.719,13.503,False,0.0,0.0,0.0
F408_w0143,F408,143,1594.0,1604.0,1594.0,1604.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0143.npy,acc_chest/F408_w0143.npy,ppg_wrist/F408_w0143.npy,0.343,12.789,False,0.0,0.0,0.0
F408_w0144,F408,144,1604.0,1614.0,1604.0,1614.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0144.npy,acc_chest/F408_w0144.npy,ppg_wrist/F408_w0144.npy,0.343,12.789,False,0.0,0.0,0.0
F408_w0145,F408,145,1614.0,1624.0,1614.0,1624.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0145.npy,acc_chest/F408_w0145.npy,ppg_wrist/F408_w0145.npy,0.343,12.789,False,0.0,0.0,0.0
F408_w0146,F408,146,1624.0,1634.0,1624.0,1634.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0146.npy,acc_chest/F408_w0146.npy,ppg_wrist/F408_w0146.npy,0.343,12.789,False,0.0,0.0,0.0
F408_w0147,F408,147,1634.0,1644.0,1634.0,1644.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0147.npy,acc_chest/F408_w0147.npy,ppg_wrist/F408_w0147.npy,1.44,13.036,False,0.0,0.0,0.0
F408_w0148,F408,148,1644.0,1654.0,1644.0,1654.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0148.npy,acc_chest/F408_w0148.npy,ppg_wrist/F408_w0148.npy,1.856,5.181,False,0.0,0.0,0.0
F408_w0149,F408,149,1654.0,1664.0,1654.0,1664.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0149.npy,acc_chest/F408_w0149.npy,ppg_wrist/F408_w0149.npy,1.77,5.484,False,0.0,0.0,0.0
F408_w0150,F408,150,1664.0,1674.0,1664.0,1674.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0150.npy,acc_chest/F408_w0150.npy,ppg_wrist/F408_w0150.npy,1.804,4.56,False,0.0,0.0,0.0
F408_w0151,F408,151,1674.0,1684.0,1674.0,1684.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0151.npy,acc_chest/F408_w0151.npy,ppg_wrist/F408_w0151.npy,1.652,3.973,False,0.0,0.0,0.0
F408_w0152,F408,152,1684.0,1694.0,1684.0,1694.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0152.npy,acc_chest/F408_w0152.npy,ppg_wrist/F408_w0152.npy,1.806,3.789,False,0.0,0.0,0.0
F408_w0153,F408,153,1694.0,1704.0,1694.0,1704.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0153.npy,acc_chest/F408_w0153.npy,ppg_wrist/F408_w0153.npy,1.505,2.918,False,0.0,0.0,0.0
F408_w0154,F408,154,1704.0,1714.0,1704.0,1714.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0154.npy,acc_chest/F408_w0154.npy,ppg_wrist/F408_w0154.npy,1.651,3.902,False,0.0,0.0,0.0
F408_w0155,F408,155,1714.0,1724.0,1714.0,1724.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0155.npy,acc_chest/F408_w0155.npy,ppg_wrist/F408_w0155.npy,1.691,4.13,False,0.0,0.0,0.0
F408_w0156,F408,156,1724.0,1734.0,1724.0,1734.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0156.npy,acc_chest/F408_w0156.npy,ppg_wrist/F408_w0156.npy,1.637,3.534,False,0.0,0.0,0.0
F408_w0157,F408,157,1734.0,1744.0,1734.0,1744.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0157.npy,acc_chest/F408_w0157.npy,ppg_wrist/F408_w0157.npy,1.429,3.237,False,0.0,0.0,0.0
F408_w0158,F408,158,1744.0,1754.0,1744.0,1754.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0158.npy,acc_chest/F408_w0158.npy,ppg_wrist/F408_w0158.npy,1.548,2.555,False,0.0,0.0,0.0
F408_w0159,F408,159,1754.0,1764.0,1754.0,1764.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0159.npy,acc_chest/F408_w0159.npy,ppg_wrist/F408_w0159.npy,1.638,3.202,False,0.0,0.0,0.0
F408_w0160,F408,160,1764.0,1774.0,1764.0,1774.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0160.npy,acc_chest/F408_w0160.npy,ppg_wrist/F408_w0160.npy,1.807,4.38,False,0.0,0.0,0.0
F408_w0161,F408,161,1774.0,1784.0,1774.0,1784.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0161.npy,acc_chest/F408_w0161.npy,ppg_wrist/F408_w0161.npy,1.804,4.295,False,0.0,0.0,0.0
F408_w0162,F408,162,1784.0,1794.0,1784.0,1794.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0162.npy,acc_chest/F408_w0162.npy,ppg_wrist/F408_w0162.npy,1.662,3.13,False,0.0,0.0,0.0
F408_w0163,F408,163,1794.0,1804.0,1794.0,1804.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0163.npy,acc_chest/F408_w0163.npy,ppg_wrist/F408_w0163.npy,1.953,3.42,False,0.0,0.0,0.0
F408_w0164,F408,164,1804.0,1814.0,1804.0,1814.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0164.npy,acc_chest/F408_w0164.npy,ppg_wrist/F408_w0164.npy,2.007,4.895,False,0.0,0.0,0.0
F408_w0165,F408,165,1814.0,1824.0,1814.0,1824.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0165.npy,acc_chest/F408_w0165.npy,ppg_wrist/F408_w0165.npy,2.037,5.59,False,0.0,0.0,0.0
F408_w0166,F408,166,1824.0,1834.0,1824.0,1834.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0166.npy,acc_chest/F408_w0166.npy,ppg_wrist/F408_w0166.npy,2.135,6.022,False,0.0,0.0,0.0
F408_w0167,F408,167,1834.0,1844.0,1834.0,1844.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0167.npy,acc_chest/F408_w0167.npy,ppg_wrist/F408_w0167.npy,1.856,4.331,False,0.0,0.0,0.0
F408_w0168,F408,168,1844.0,1854.0,1844.0,1854.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0168.npy,acc_chest/F408_w0168.npy,ppg_wrist/F408_w0168.npy,1.659,4.789,False,0.0,0.0,0.0
F408_w0169,F408,169,1854.0,1864.0,1854.0,1864.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0169.npy,acc_chest/F408_w0169.npy,ppg_wrist/F408_w0169.npy,1.665,3.739,False,0.0,0.0,0.0
F408_w0170,F408,170,1864.0,1874.0,1864.0,1874.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0170.npy,acc_chest/F408_w0170.npy,ppg_wrist/F408_w0170.npy,1.686,3.198,False,0.0,0.0,0.0
F408_w0171,F408,171,1874.0,1884.0,1874.0,1884.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0171.npy,acc_chest/F408_w0171.npy,ppg_wrist/F408_w0171.npy,1.81,4.819,False,0.0,0.0,0.0
F408_w0172,F408,172,1884.0,1894.0,1884.0,1894.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0172.npy,acc_chest/F408_w0172.npy,ppg_wrist/F408_w0172.npy,1.645,5.094,False,0.0,0.0,0.0
F408_w0173,F408,173,1894.0,1904.0,1894.0,1904.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0173.npy,acc_chest/F408_w0173.npy,ppg_wrist/F408_w0173.npy,1.458,3.901,False,0.0,0.0,0.0
F408_w0174,F408,174,1904.0,1914.0,1904.0,1914.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0174.npy,acc_chest/F408_w0174.npy,ppg_wrist/F408_w0174.npy,1.434,3.93,False,0.0,0.0,0.0
F408_w0175,F408,175,1914.0,1924.0,1914.0,1924.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0175.npy,acc_chest/F408_w0175.npy,ppg_wrist/F408_w0175.npy,1.584,5.209,False,0.0,0.0,0.0
F408_w0176,F408,176,1924.0,1934.0,1924.0,1934.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0176.npy,acc_chest/F408_w0176.npy,ppg_wrist/F408_w0176.npy,1.72,4.843,False,0.0,0.0,0.0
F408_w0177,F408,177,1934.0,1944.0,1934.0,1944.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0177.npy,acc_chest/F408_w0177.npy,ppg_wrist/F408_w0177.npy,1.814,4.329,False,0.0,0.0,0.0
F408_w0178,F408,178,1944.0,1954.0,1944.0,1954.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0178.npy,acc_chest/F408_w0178.npy,ppg_wrist/F408_w0178.npy,1.741,3.894,False,0.0,0.0,0.0
F408_w0179,F408,179,1954.0,1964.0,1954.0,1964.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0179.npy,acc_chest/F408_w0179.npy,ppg_wrist/F408_w0179.npy,1.679,3.243,False,0.0,0.0,0.0
F408_w0180,F408,180,1964.0,1974.0,1964.0,1974.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0180.npy,acc_chest/F408_w0180.npy,ppg_wrist/F408_w0180.npy,1.69,4.009,False,0.0,0.0,0.0
F408_w0181,F408,181,1974.0,1984.0,1974.0,1984.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0181.npy,acc_chest/F408_w0181.npy,ppg_wrist/F408_w0181.npy,1.965,5.454,False,0.0,0.0,0.0
F408_w0182,F408,182,1984.0,1994.0,1984.0,1994.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0182.npy,acc_chest/F408_w0182.npy,ppg_wrist/F408_w0182.npy,1.599,4.035,False,0.0,0.0,0.0
F408_w0183,F408,183,1994.0,2004.0,1994.0,2004.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0183.npy,acc_chest/F408_w0183.npy,ppg_wrist/F408_w0183.npy,1.726,4.447,False,0.0,0.0,0.0
F408_w0184,F408,184,2004.0,2014.0,2004.0,2014.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0184.npy,acc_chest/F408_w0184.npy,ppg_wrist/F408_w0184.npy,1.646,4.146,False,0.0,0.0,0.0
F408_w0185,F408,185,2014.0,2024.0,2014.0,2024.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0185.npy,acc_chest/F408_w0185.npy,ppg_wrist/F408_w0185.npy,1.793,3.322,False,0.0,0.0,0.0
F408_w0186,F408,186,2024.0,2034.0,2024.0,2034.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0186.npy,acc_chest/F408_w0186.npy,ppg_wrist/F408_w0186.npy,1.544,3.161,False,0.0,0.0,0.0
F408_w0187,F408,187,2034.0,2044.0,2034.0,2044.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0187.npy,acc_chest/F408_w0187.npy,ppg_wrist/F408_w0187.npy,1.576,4.392,False,0.0,0.0,0.0
F408_w0188,F408,188,2044.0,2054.0,2044.0,2054.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0188.npy,acc_chest/F408_w0188.npy,ppg_wrist/F408_w0188.npy,1.704,4.956,False,0.0,0.0,0.0
F408_w0189,F408,189,2054.0,2064.0,2054.0,2064.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0189.npy,acc_chest/F408_w0189.npy,ppg_wrist/F408_w0189.npy,1.504,4.84,False,0.0,0.0,0.0
F408_w0190,F408,190,2064.0,2074.0,2064.0,2074.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0190.npy,acc_chest/F408_w0190.npy,ppg_wrist/F408_w0190.npy,1.509,4.373,False,0.0,0.0,0.0
F408_w0191,F408,191,2074.0,2084.0,2074.0,2084.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0191.npy,acc_chest/F408_w0191.npy,ppg_wrist/F408_w0191.npy,1.463,2.584,False,0.0,0.0,0.0
F408_w0192,F408,192,2084.0,2094.0,2084.0,2094.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0192.npy,acc_chest/F408_w0192.npy,ppg_wrist/F408_w0192.npy,1.608,3.056,False,0.0,0.0,0.0
F408_w0193,F408,193,2094.0,2104.0,2094.0,2104.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0193.npy,acc_chest/F408_w0193.npy,ppg_wrist/F408_w0193.npy,1.468,3.409,False,0.0,0.0,0.0
F408_w0194,F408,194,2104.0,2114.0,2104.0,2114.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0194.npy,acc_chest/F408_w0194.npy,ppg_wrist/F408_w0194.npy,1.788,5.33,False,0.0,0.0,0.0
F408_w0195,F408,195,2114.0,2124.0,2114.0,2124.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0195.npy,acc_chest/F408_w0195.npy,ppg_wrist/F408_w0195.npy,1.829,6.039,False,0.0,0.0,0.0
F408_w0196,F408,196,2124.0,2134.0,2124.0,2134.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0196.npy,acc_chest/F408_w0196.npy,ppg_wrist/F408_w0196.npy,1.595,4.27,False,0.0,0.0,0.0
F408_w0197,F408,197,2134.0,2144.0,2134.0,2144.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0197.npy,acc_chest/F408_w0197.npy,ppg_wrist/F408_w0197.npy,1.856,4.572,False,0.0,0.0,0.0
F408_w0198,F408,198,2144.0,2154.0,2144.0,2154.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0198.npy,acc_chest/F408_w0198.npy,ppg_wrist/F408_w0198.npy,1.978,5.334,False,0.0,0.0,0.0
F408_w0199,F408,199,2154.0,2164.0,2154.0,2164.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0199.npy,acc_chest/F408_w0199.npy,ppg_wrist/F408_w0199.npy,2.076,4.422,False,0.0,0.0,0.0
F408_w0200,F408,200,2164.0,2174.0,2164.0,2174.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0200.npy,acc_chest/F408_w0200.npy,ppg_wrist/F408_w0200.npy,1.793,3.805,False,0.0,0.0,0.0
F408_w0201,F408,201,2174.0,2184.0,2174.0,2184.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0201.npy,acc_chest/F408_w0201.npy,ppg_wrist/F408_w0201.npy,1.541,3.612,False,0.0,0.0,0.0
F408_w0202,F408,202,2184.0,2194.0,2184.0,2194.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0202.npy,acc_chest/F408_w0202.npy,ppg_wrist/F408_w0202.npy,1.643,3.897,False,0.0,0.0,0.0
F408_w0203,F408,203,2194.0,2204.0,2194.0,2204.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0203.npy,acc_chest/F408_w0203.npy,ppg_wrist/F408_w0203.npy,1.616,3.644,False,0.0,0.0,0.0
F408_w0204,F408,204,2204.0,2214.0,2204.0,2214.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0204.npy,acc_chest/F408_w0204.npy,ppg_wrist/F408_w0204.npy,1.816,5.001,False,0.0,0.0,0.0
F408_w0205,F408,205,2214.0,2224.0,2214.0,2224.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0205.npy,acc_chest/F408_w0205.npy,ppg_wrist/F408_w0205.npy,1.794,5.852,False,0.0,0.0,0.0
F408_w0206,F408,206,2224.0,2234.0,2224.0,2234.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0206.npy,acc_chest/F408_w0206.npy,ppg_wrist/F408_w0206.npy,1.842,4.633,False,0.0,0.0,0.0
F408_w0207,F408,207,2234.0,2244.0,2234.0,2244.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0207.npy,acc_chest/F408_w0207.npy,ppg_wrist/F408_w0207.npy,1.578,3.884,False,0.0,0.0,0.0
F408_w0208,F408,208,2244.0,2254.0,2244.0,2254.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0208.npy,acc_chest/F408_w0208.npy,ppg_wrist/F408_w0208.npy,1.705,3.464,False,0.0,0.0,0.0
F408_w0209,F408,209,2254.0,2264.0,2254.0,2264.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0209.npy,acc_chest/F408_w0209.npy,ppg_wrist/F408_w0209.npy,1.7,5.318,False,0.0,0.0,0.0
F408_w0210,F408,210,2264.0,2274.0,2264.0,2274.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0210.npy,acc_chest/F408_w0210.npy,ppg_wrist/F408_w0210.npy,1.591,5.429,False,0.0,0.0,0.0
F408_w0211,F408,211,2274.0,2284.0,2274.0,2284.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0211.npy,acc_chest/F408_w0211.npy,ppg_wrist/F408_w0211.npy,1.724,5.472,False,0.0,0.0,0.0
F408_w0212,F408,212,2284.0,2294.0,2284.0,2294.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0212.npy,acc_chest/F408_w0212.npy,ppg_wrist/F408_w0212.npy,1.719,5.431,False,0.0,0.0,0.0
F408_w0213,F408,213,2294.0,2304.0,2294.0,2304.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0213.npy,acc_chest/F408_w0213.npy,ppg_wrist/F408_w0213.npy,1.655,3.002,False,0.0,0.0,0.0
F408_w0214,F408,214,2304.0,2314.0,2304.0,2314.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0214.npy,acc_chest/F408_w0214.npy,ppg_wrist/F408_w0214.npy,1.603,2.985,False,0.0,0.0,0.0
F408_w0215,F408,215,2314.0,2324.0,2314.0,2324.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0215.npy,acc_chest/F408_w0215.npy,ppg_wrist/F408_w0215.npy,1.444,3.23,False,0.0,0.0,0.0
F408_w0216,F408,216,2324.0,2334.0,2324.0,2334.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0216.npy,acc_chest/F408_w0216.npy,ppg_wrist/F408_w0216.npy,0.942,3.463,False,0.0,0.0,0.0
F408_w0217,F408,217,2334.0,2344.0,2334.0,2344.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0217.npy,acc_chest/F408_w0217.npy,ppg_wrist/F408_w0217.npy,0.931,3.517,False,0.0,0.0,0.0
F408_w0218,F408,218,2344.0,2354.0,2344.0,2354.0,walk_after,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0218.npy,acc_chest/F408_w0218.npy,ppg_wrist/F408_w0218.npy,0.976,3.204,False,0.0,0.0,0.0
F408_w0219,F408,219,2354.0,2364.0,2354.0,2356.0,walk_after,chest+empatica,chest+empatica+forearm,gel,ecg/F408_w0219.npy,acc_chest/F408_w0219.npy,ppg_wrist/F408_w0219.npy,1.613,13.196,True,0.8,0.8,0.0
H39D_w0000,H39D,0,2311.0,2321.0,2311.0,2321.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0000.npy,acc_chest/H39D_w0000.npy,ppg_wrist/H39D_w0000.npy,2.286,7.38,False,0.0,0.0,0.0
H39D_w0001,H39D,1,2321.0,2331.0,2321.0,2331.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0001.npy,acc_chest/H39D_w0001.npy,ppg_wrist/H39D_w0001.npy,2.204,5.692,False,0.0,0.0,0.0
H39D_w0002,H39D,2,2331.0,2341.0,2331.0,2341.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0002.npy,acc_chest/H39D_w0002.npy,ppg_wrist/H39D_w0002.npy,2.2,5.61,False,0.0,0.0,0.0
H39D_w0003,H39D,3,2341.0,2351.0,2341.0,2351.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0003.npy,acc_chest/H39D_w0003.npy,ppg_wrist/H39D_w0003.npy,2.275,7.141,False,0.0,0.0,0.0
H39D_w0004,H39D,4,2351.0,2361.0,2351.0,2361.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0004.npy,acc_chest/H39D_w0004.npy,ppg_wrist/H39D_w0004.npy,2.017,6.717,False,0.0,0.0,0.0
H39D_w0005,H39D,5,2361.0,2371.0,2361.0,2371.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0005.npy,acc_chest/H39D_w0005.npy,ppg_wrist/H39D_w0005.npy,1.751,4.695,False,0.0,0.0,0.0
H39D_w0006,H39D,6,2371.0,2381.0,2371.0,2381.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0006.npy,acc_chest/H39D_w0006.npy,ppg_wrist/H39D_w0006.npy,1.797,5.435,False,0.0,0.0,0.0
H39D_w0007,H39D,7,2381.0,2391.0,2381.0,2391.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0007.npy,acc_chest/H39D_w0007.npy,ppg_wrist/H39D_w0007.npy,1.921,5.725,False,0.0,0.0,0.0
H39D_w0008,H39D,8,2391.0,2401.0,2391.0,2401.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0008.npy,acc_chest/H39D_w0008.npy,ppg_wrist/H39D_w0008.npy,1.973,4.953,False,0.0,0.0,0.0
H39D_w0009,H39D,9,2401.0,2411.0,2401.0,2411.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0009.npy,acc_chest/H39D_w0009.npy,ppg_wrist/H39D_w0009.npy,1.8,4.655,False,0.0,0.0,0.0
H39D_w0010,H39D,10,2411.0,2421.0,2411.0,2421.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0010.npy,acc_chest/H39D_w0010.npy,ppg_wrist/H39D_w0010.npy,2.138,5.49,False,0.0,0.0,0.0
H39D_w0011,H39D,11,2421.0,2431.0,2421.0,2431.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0011.npy,acc_chest/H39D_w0011.npy,ppg_wrist/H39D_w0011.npy,2.276,5.961,False,0.0,0.0,0.0
H39D_w0012,H39D,12,2431.0,2441.0,2431.0,2441.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0012.npy,acc_chest/H39D_w0012.npy,ppg_wrist/H39D_w0012.npy,1.949,4.876,False,0.0,0.0,0.0
H39D_w0013,H39D,13,2441.0,2451.0,2441.0,2451.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0013.npy,acc_chest/H39D_w0013.npy,ppg_wrist/H39D_w0013.npy,1.995,4.765,False,0.0,0.0,0.0
H39D_w0014,H39D,14,2451.0,2461.0,2451.0,2461.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0014.npy,acc_chest/H39D_w0014.npy,ppg_wrist/H39D_w0014.npy,1.919,5.343,False,0.0,0.0,0.0
H39D_w0015,H39D,15,2461.0,2471.0,2461.0,2471.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0015.npy,acc_chest/H39D_w0015.npy,ppg_wrist/H39D_w0015.npy,1.59,4.779,False,0.0,0.0,0.0
H39D_w0016,H39D,16,2471.0,2481.0,2471.0,2481.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0016.npy,acc_chest/H39D_w0016.npy,ppg_wrist/H39D_w0016.npy,1.645,4.917,False,0.0,0.0,0.0
H39D_w0017,H39D,17,2481.0,2491.0,2481.0,2491.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0017.npy,acc_chest/H39D_w0017.npy,ppg_wrist/H39D_w0017.npy,1.535,4.517,False,0.0,0.0,0.0
H39D_w0018,H39D,18,2491.0,2501.0,2491.0,2501.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0018.npy,acc_chest/H39D_w0018.npy,ppg_wrist/H39D_w0018.npy,1.883,4.047,False,0.0,0.0,0.0
H39D_w0019,H39D,19,2501.0,2511.0,2501.0,2511.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0019.npy,acc_chest/H39D_w0019.npy,ppg_wrist/H39D_w0019.npy,1.979,6.183,False,0.0,0.0,0.0
H39D_w0020,H39D,20,2511.0,2521.0,2511.0,2521.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0020.npy,acc_chest/H39D_w0020.npy,ppg_wrist/H39D_w0020.npy,2.051,6.726,False,0.0,0.0,0.0
H39D_w0021,H39D,21,2521.0,2531.0,2521.0,2531.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0021.npy,acc_chest/H39D_w0021.npy,ppg_wrist/H39D_w0021.npy,2.223,6.439,False,0.0,0.0,0.0
H39D_w0022,H39D,22,2531.0,2541.0,2531.0,2541.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0022.npy,acc_chest/H39D_w0022.npy,ppg_wrist/H39D_w0022.npy,2.637,18.81,False,0.0,0.0,0.0
H39D_w0023,H39D,23,2541.0,2551.0,2541.0,2551.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0023.npy,acc_chest/H39D_w0023.npy,ppg_wrist/H39D_w0023.npy,0.474,17.663,False,0.0,0.0,0.0
H39D_w0024,H39D,24,2551.0,2561.0,2551.0,2561.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0024.npy,acc_chest/H39D_w0024.npy,ppg_wrist/H39D_w0024.npy,0.474,17.663,False,0.0,0.0,0.0
H39D_w0025,H39D,25,2561.0,2571.0,2561.0,2571.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0025.npy,acc_chest/H39D_w0025.npy,ppg_wrist/H39D_w0025.npy,0.474,17.663,False,0.0,0.0,0.0
H39D_w0026,H39D,26,2571.0,2581.0,2571.0,2581.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0026.npy,acc_chest/H39D_w0026.npy,ppg_wrist/H39D_w0026.npy,0.474,17.663,False,0.0,0.0,0.0
H39D_w0027,H39D,27,2581.0,2591.0,2581.0,2591.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0027.npy,acc_chest/H39D_w0027.npy,ppg_wrist/H39D_w0027.npy,0.474,17.663,False,0.0,0.0,0.0
H39D_w0028,H39D,28,2591.0,2601.0,2591.0,2601.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/H39D_w0028.npy,acc_chest/H39D_w0028.npy,ppg_wrist/H39D_w0028.npy,0.474,17.663,False,0.0,0.0,0.0
